escenario,clasificador,n_muestra,n_total,replica,riesgo_verdadero,riesgo_cv_mean,riesgo_cv_std,brecha_bayes
Desbalanceado_DistintaCov,LDA,50+200,250,3,,0.15999999999999998,0.04195235392680605,-0.20120000000000005
Desbalanceado_DistintaCov,QDA,50+200,250,3,,0.15999999999999998,0.04195235392680605,-0.20120000000000005
Desbalanceado_DistintaCov,KNN-1,50+200,250,3,,0.21999999999999997,0.012649110640673528,-0.14120000000000005
Desbalanceado_DistintaCov,KNN-5,50+200,250,3,,0.184,0.04963869458396342,-0.17720000000000002
Desbalanceado_DistintaCov,KNN-21,50+200,250,3,,0.168,0.0448998886412873,-0.1932
Desbalanceado_DistintaCov,GB,50+200,250,3,,0.16399999999999998,0.03878143885933062,-0.19720000000000004
Desbalanceado_DistintaCov,Bayes,50+200,250,4,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,4,,0.156,0.06248199740725321,-0.20520000000000002
Desbalanceado_DistintaCov,LDA,50+200,250,4,,0.16,0.06811754546370559,-0.20120000000000002
Desbalanceado_DistintaCov,QDA,50+200,250,4,,0.156,0.06248199740725321,-0.20520000000000002
Desbalanceado_DistintaCov,KNN-1,50+200,250,4,,0.256,0.03440930106817049,-0.10520000000000002
Desbalanceado_DistintaCov,KNN-5,50+200,250,4,,0.192,0.06764613810115103,-0.16920000000000002
Desbalanceado_DistintaCov,KNN-21,50+200,250,4,,0.176,0.04454211490264017,-0.18520000000000003
Desbalanceado_DistintaCov,GB,50+200,250,4,,0.156,0.06974238309665076,-0.20520000000000002
Desbalanceado_DistintaCov,Bayes,50+200,250,5,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,5,,0.164,0.038781438859330636,-0.19720000000000001
Desbalanceado_DistintaCov,LDA,50+200,250,5,,0.17200000000000001,0.015999999999999973,-0.1892
Desbalanceado_DistintaCov,QDA,50+200,250,5,,0.164,0.038781438859330636,-0.19720000000000001
Desbalanceado_DistintaCov,KNN-1,50+200,250,5,,0.304,0.06374950980203688,-0.05720000000000003
Desbalanceado_DistintaCov,KNN-5,50+200,250,5,,0.21600000000000003,0.029393876913398138,-0.1452
Desbalanceado_DistintaCov,KNN-21,50+200,250,5,,0.17600000000000002,0.03666060555964671,-0.1852
Desbalanceado_DistintaCov,GB,50+200,250,5,,0.156,0.054258639865002165,-0.20520000000000002
Desbalanceado_DistintaCov,Bayes,50+200,250,6,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,6,,0.192,0.02399999999999997,-0.16920000000000002
Desbalanceado_DistintaCov,LDA,50+200,250,6,,0.176,0.04454211490264017,-0.18520000000000003
Desbalanceado_DistintaCov,QDA,50+200,250,6,,0.192,0.015999999999999966,-0.16920000000000002
Desbalanceado_DistintaCov,KNN-1,50+200,250,6,,0.20800000000000002,0.07110555533852468,-0.1532
Desbalanceado_DistintaCov,KNN-5,50+200,250,6,,0.20400000000000001,0.04963869458396342,-0.1572
Desbalanceado_DistintaCov,KNN-21,50+200,250,6,,0.184,0.014966629547095732,-0.17720000000000002
Desbalanceado_DistintaCov,GB,50+200,250,6,,0.172,0.041182520563948,-0.18920000000000003
Desbalanceado_DistintaCov,Bayes,50+200,250,7,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,7,,0.14800000000000002,0.00979795897113272,-0.2132
Desbalanceado_DistintaCov,LDA,50+200,250,7,,0.168,0.048332183894378294,-0.1932
Desbalanceado_DistintaCov,QDA,50+200,250,7,,0.15600000000000003,0.014966629547095779,-0.2052
Desbalanceado_DistintaCov,KNN-1,50+200,250,7,,0.18400000000000002,0.03199999999999999,-0.1772
Desbalanceado_DistintaCov,KNN-5,50+200,250,7,,0.17200000000000001,0.020396078054371124,-0.1892
Desbalanceado_DistintaCov,KNN-21,50+200,250,7,,0.16,0.028284271247461894,-0.20120000000000002
Desbalanceado_DistintaCov,GB,50+200,250,7,,0.164,0.02332380757938119,-0.19720000000000001
Desbalanceado_DistintaCov,Bayes,50+200,250,8,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,8,,0.15200000000000002,0.02039607805437116,-0.2092
Desbalanceado_DistintaCov,LDA,50+200,250,8,,0.18,0.03794733192202054,-0.18120000000000003
Desbalanceado_DistintaCov,QDA,50+200,250,8,,0.15600000000000003,0.023323807579381222,-0.2052
Desbalanceado_DistintaCov,KNN-1,50+200,250,8,,0.28400000000000003,0.06740919818541088,-0.07719999999999999
Desbalanceado_DistintaCov,KNN-5,50+200,250,8,,0.164,0.023323807579381187,-0.19720000000000001
Desbalanceado_DistintaCov,KNN-21,50+200,250,8,,0.18,0.017888543819998284,-0.18120000000000003
Desbalanceado_DistintaCov,GB,50+200,250,8,,0.15600000000000003,0.023323807579381222,-0.2052
Desbalanceado_DistintaCov,Bayes,50+200,250,9,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,9,,0.14,0.021908902300206663,-0.2212
Desbalanceado_DistintaCov,LDA,50+200,250,9,,0.15600000000000003,0.023323807579381222,-0.2052
Desbalanceado_DistintaCov,QDA,50+200,250,9,,0.14,0.017888543819998333,-0.2212
Desbalanceado_DistintaCov,KNN-1,50+200,250,9,,0.15600000000000003,0.029393876913398165,-0.2052
Desbalanceado_DistintaCov,KNN-5,50+200,250,9,,0.13600000000000004,0.040792156108742275,-0.22519999999999998
Desbalanceado_DistintaCov,KNN-21,50+200,250,9,,0.14,0.021908902300206666,-0.2212
Desbalanceado_DistintaCov,GB,50+200,250,9,,0.14,0.021908902300206663,-0.2212
Desbalanceado_DistintaCov,Bayes,50+200,250,10,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,10,,0.15600000000000003,0.023323807579381222,-0.2052
Desbalanceado_DistintaCov,LDA,50+200,250,10,,0.17200000000000001,0.020396078054371127,-0.1892
Desbalanceado_DistintaCov,QDA,50+200,250,10,,0.15600000000000003,0.03200000000000003,-0.2052
Desbalanceado_DistintaCov,KNN-1,50+200,250,10,,0.23600000000000004,0.038781438859330636,-0.12519999999999998
Desbalanceado_DistintaCov,KNN-5,50+200,250,10,,0.2,0.04732863826479693,-0.1612
Desbalanceado_DistintaCov,KNN-21,50+200,250,10,,0.16,0.033466401061363026,-0.20120000000000002
Desbalanceado_DistintaCov,GB,50+200,250,10,,0.15200000000000002,0.03487119154832542,-0.2092
Desbalanceado_DistintaCov,Bayes,50+200,250,11,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,11,,0.16799999999999998,0.029933259094191512,-0.19320000000000004
Desbalanceado_DistintaCov,LDA,50+200,250,11,,0.16400000000000003,0.023323807579381222,-0.1972
Desbalanceado_DistintaCov,QDA,50+200,250,11,,0.14800000000000002,0.03249615361854387,-0.2132
Desbalanceado_DistintaCov,KNN-1,50+200,250,11,,0.29200000000000004,0.027129319932501058,-0.06919999999999998
Desbalanceado_DistintaCov,KNN-5,50+200,250,11,,0.196,0.023323807579381173,-0.1652
Desbalanceado_DistintaCov,KNN-21,50+200,250,11,,0.16,0.028284271247461894,-0.20120000000000002
Desbalanceado_DistintaCov,GB,50+200,250,11,,0.164,0.026532998322843195,-0.19720000000000001
Desbalanceado_DistintaCov,Bayes,50+200,250,12,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,12,,0.15999999999999998,0.041952353926806046,-0.20120000000000005
Desbalanceado_DistintaCov,LDA,50+200,250,12,,0.17600000000000002,0.03440930106817049,-0.1852
Desbalanceado_DistintaCov,QDA,50+200,250,12,,0.15999999999999998,0.041952353926806046,-0.20120000000000005
Desbalanceado_DistintaCov,KNN-1,50+200,250,12,,0.236,0.03666060555964675,-0.12520000000000003
Desbalanceado_DistintaCov,KNN-5,50+200,250,12,,0.2,0.033466401061363,-0.1612
Desbalanceado_DistintaCov,KNN-21,50+200,250,12,,0.18800000000000003,0.027129319932501058,-0.1732
Desbalanceado_DistintaCov,GB,50+200,250,12,,0.16,0.03794733192202055,-0.20120000000000002
Desbalanceado_DistintaCov,Bayes,50+200,250,13,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,13,,0.144,0.03199999999999999,-0.21720000000000003
Desbalanceado_DistintaCov,LDA,50+200,250,13,,0.148,0.05306599664568636,-0.21320000000000003
Desbalanceado_DistintaCov,QDA,50+200,250,13,,0.148,0.03487119154832539,-0.21320000000000003
Desbalanceado_DistintaCov,KNN-1,50+200,250,13,,0.236,0.03200000000000003,-0.12520000000000003
Desbalanceado_DistintaCov,KNN-5,50+200,250,13,,0.184,0.023323807579381173,-0.17720000000000002
Desbalanceado_DistintaCov,KNN-21,50+200,250,13,,0.16799999999999998,0.027129319932501044,-0.19320000000000004
Desbalanceado_DistintaCov,GB,50+200,250,13,,0.132,0.04118252056394804,-0.22920000000000001
Desbalanceado_DistintaCov,Bayes,50+200,250,14,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,14,,0.144,0.046303347611160915,-0.21720000000000003
Desbalanceado_DistintaCov,LDA,50+200,250,14,,0.152,0.037094473981982824,-0.20920000000000002
Desbalanceado_DistintaCov,QDA,50+200,250,14,,0.144,0.046303347611160915,-0.21720000000000003
Desbalanceado_DistintaCov,KNN-1,50+200,250,14,,0.22000000000000003,0.04560701700396552,-0.1412
Desbalanceado_DistintaCov,KNN-5,50+200,250,14,,0.176,0.042708313008125234,-0.18520000000000003
Desbalanceado_DistintaCov,KNN-21,50+200,250,14,,0.16399999999999998,0.0463033476111609,-0.19720000000000004
Desbalanceado_DistintaCov,GB,50+200,250,14,,0.148,0.041182520563948014,-0.21320000000000003
Desbalanceado_DistintaCov,Bayes,50+200,250,15,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,15,,0.188,0.009797958971132666,-0.17320000000000002
Desbalanceado_DistintaCov,LDA,50+200,250,15,,0.18400000000000002,0.0195959179422654,-0.1772
Desbalanceado_DistintaCov,QDA,50+200,250,15,,0.188,0.009797958971132666,-0.17320000000000002
Desbalanceado_DistintaCov,KNN-1,50+200,250,15,,0.24000000000000005,0.04195235392680607,-0.12119999999999997
Desbalanceado_DistintaCov,KNN-5,50+200,250,15,,0.23199999999999998,0.03249615361854387,-0.12920000000000004
Desbalanceado_DistintaCov,KNN-21,50+200,250,15,,0.192,0.009797958971132666,-0.16920000000000002
Desbalanceado_DistintaCov,GB,50+200,250,15,,0.184,0.026532998322843178,-0.17720000000000002
Desbalanceado_DistintaCov,Bayes,50+200,250,16,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,16,,0.188,0.02993325909419151,-0.17320000000000002
Desbalanceado_DistintaCov,LDA,50+200,250,16,,0.192,0.027129319932501044,-0.16920000000000002
Desbalanceado_DistintaCov,QDA,50+200,250,16,,0.17200000000000001,0.029933259094191523,-0.1892
Desbalanceado_DistintaCov,KNN-1,50+200,250,16,,0.24,0.025298221281347056,-0.12120000000000003
Desbalanceado_DistintaCov,KNN-5,50+200,250,16,,0.176,0.04079215610874227,-0.18520000000000003
Desbalanceado_DistintaCov,KNN-21,50+200,250,16,,0.176,0.04079215610874227,-0.18520000000000003
Desbalanceado_DistintaCov,GB,50+200,250,16,,0.18,0.02828427124746188,-0.18120000000000003
Desbalanceado_DistintaCov,Bayes,50+200,250,17,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,17,,0.14400000000000002,0.03666060555964675,-0.2172
Desbalanceado_DistintaCov,LDA,50+200,250,17,,0.16000000000000003,0.021908902300206663,-0.2012
Desbalanceado_DistintaCov,QDA,50+200,250,17,,0.14400000000000002,0.026532998322843223,-0.2172
Desbalanceado_DistintaCov,KNN-1,50+200,250,17,,0.196,0.023323807579381173,-0.1652
Desbalanceado_DistintaCov,KNN-5,50+200,250,17,,0.188,0.041182520563947986,-0.17320000000000002
Desbalanceado_DistintaCov,KNN-21,50+200,250,17,,0.14800000000000002,0.0271293199325011,-0.2132
Desbalanceado_DistintaCov,GB,50+200,250,17,,0.15600000000000003,0.029393876913398165,-0.2052
Desbalanceado_DistintaCov,Bayes,50+200,250,18,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,18,,0.156,0.032,-0.20520000000000002
Desbalanceado_DistintaCov,LDA,50+200,250,18,,0.164,0.029393876913398134,-0.19720000000000001
Desbalanceado_DistintaCov,QDA,50+200,250,18,,0.16,0.028284271247461894,-0.20120000000000002
Desbalanceado_DistintaCov,KNN-1,50+200,250,18,,0.30000000000000004,0.04195235392680606,-0.06119999999999998
Desbalanceado_DistintaCov,KNN-5,50+200,250,18,,0.20800000000000002,0.020396078054371124,-0.1532
Desbalanceado_DistintaCov,KNN-21,50+200,250,18,,0.16400000000000003,0.014966629547095779,-0.1972
Desbalanceado_DistintaCov,GB,50+200,250,18,,0.15200000000000002,0.027129319932501096,-0.2092
Desbalanceado_DistintaCov,Bayes,50+200,250,19,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,50+200,250,19,,0.18,0.017888543819998284,-0.18120000000000003
Desbalanceado_DistintaCov,LDA,50+200,250,19,,0.192,0.02712931993250105,-0.16920000000000002
Desbalanceado_DistintaCov,QDA,50+200,250,19,,0.18,0.017888543819998284,-0.18120000000000003
Desbalanceado_DistintaCov,KNN-1,50+200,250,19,,0.20800000000000002,0.04308131845707602,-0.1532
Desbalanceado_DistintaCov,KNN-5,50+200,250,19,,0.16799999999999998,0.0574108003776293,-0.19320000000000004
Desbalanceado_DistintaCov,KNN-21,50+200,250,19,,0.16799999999999998,0.037094473981982796,-0.19320000000000004
Desbalanceado_DistintaCov,GB,50+200,250,19,,0.168,0.020396078054371124,-0.1932
Desbalanceado_DistintaCov,Bayes,100+400,500,0,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,0,,0.18200000000000002,0.01939071942966529,-0.1792
Desbalanceado_DistintaCov,LDA,100+400,500,0,,0.18,0.02756809750418042,-0.18120000000000003
Desbalanceado_DistintaCov,QDA,100+400,500,0,,0.186,0.018547236990991377,-0.17520000000000002
Desbalanceado_DistintaCov,KNN-1,100+400,500,0,,0.244,0.03136877428271627,-0.11720000000000003
Desbalanceado_DistintaCov,KNN-5,100+400,500,0,,0.184,0.022449944320643626,-0.17720000000000002
Desbalanceado_DistintaCov,KNN-21,100+400,500,0,,0.164,0.018547236990991395,-0.19720000000000001
Desbalanceado_DistintaCov,GB,100+400,500,0,,0.18400000000000002,0.0195959179422654,-0.1772
Desbalanceado_DistintaCov,Bayes,100+400,500,1,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,1,,0.15200000000000002,0.017204650534085267,-0.2092
Desbalanceado_DistintaCov,LDA,100+400,500,1,,0.16200000000000003,0.011661903789690611,-0.1992
Desbalanceado_DistintaCov,QDA,100+400,500,1,,0.15400000000000003,0.016248076809271934,-0.2072
Desbalanceado_DistintaCov,KNN-1,100+400,500,1,,0.22400000000000003,0.048,-0.1372
Desbalanceado_DistintaCov,KNN-5,100+400,500,1,,0.15600000000000003,0.022449944320643667,-0.2052
Desbalanceado_DistintaCov,KNN-21,100+400,500,1,,0.16400000000000003,0.013564659966250548,-0.1972
Desbalanceado_DistintaCov,GB,100+400,500,1,,0.15600000000000003,0.016248076809271938,-0.2052
Desbalanceado_DistintaCov,Bayes,100+400,500,2,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,2,,0.166,0.021540659228538,-0.1952
Desbalanceado_DistintaCov,LDA,100+400,500,2,,0.182,0.017204650534085226,-0.17920000000000003
Desbalanceado_DistintaCov,QDA,100+400,500,2,,0.16799999999999998,0.03059411708155669,-0.19320000000000004
Desbalanceado_DistintaCov,KNN-1,100+400,500,2,,0.23200000000000004,0.04308131845707604,-0.12919999999999998
Desbalanceado_DistintaCov,KNN-5,100+400,500,2,,0.172,0.015999999999999966,-0.18920000000000003
Desbalanceado_DistintaCov,KNN-21,100+400,500,2,,0.18,0.012649110640673476,-0.18120000000000003
Desbalanceado_DistintaCov,GB,100+400,500,2,,0.168,0.01720465053408524,-0.1932
Desbalanceado_DistintaCov,Bayes,100+400,500,3,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,3,,0.16,0.026076809620810593,-0.20120000000000002
Desbalanceado_DistintaCov,LDA,100+400,500,3,,0.176,0.02870540018881463,-0.18520000000000003
Desbalanceado_DistintaCov,QDA,100+400,500,3,,0.16,0.026076809620810593,-0.20120000000000002
Desbalanceado_DistintaCov,KNN-1,100+400,500,3,,0.238,0.0401995024844836,-0.12320000000000003
Desbalanceado_DistintaCov,KNN-5,100+400,500,3,,0.176,0.02653299832284318,-0.18520000000000003
Desbalanceado_DistintaCov,KNN-21,100+400,500,3,,0.166,0.028,-0.1952
Desbalanceado_DistintaCov,GB,100+400,500,3,,0.16,0.026076809620810593,-0.20120000000000002
Desbalanceado_DistintaCov,Bayes,100+400,500,4,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,4,,0.178,0.017204650534085226,-0.18320000000000003
Desbalanceado_DistintaCov,LDA,100+400,500,4,,0.17600000000000002,0.033226495451672285,-0.1852
Desbalanceado_DistintaCov,QDA,100+400,500,4,,0.17800000000000002,0.013266499161421575,-0.1832
Desbalanceado_DistintaCov,KNN-1,100+400,500,4,,0.248,0.025612496949731417,-0.11320000000000002
Desbalanceado_DistintaCov,KNN-5,100+400,500,4,,0.20399999999999996,0.014966629547095779,-0.15720000000000006
Desbalanceado_DistintaCov,KNN-21,100+400,500,4,,0.18000000000000002,0.018973665961010258,-0.1812
Desbalanceado_DistintaCov,GB,100+400,500,4,,0.174,0.016248076809271893,-0.18720000000000003
Desbalanceado_DistintaCov,Bayes,100+400,500,5,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,5,,0.15200000000000002,0.019390719429665332,-0.2092
Desbalanceado_DistintaCov,LDA,100+400,500,5,,0.164,0.02416609194718914,-0.19720000000000001
Desbalanceado_DistintaCov,QDA,100+400,500,5,,0.14600000000000002,0.030066592756745843,-0.2152
Desbalanceado_DistintaCov,KNN-1,100+400,500,5,,0.22199999999999998,0.03310589071449369,-0.13920000000000005
Desbalanceado_DistintaCov,KNN-5,100+400,500,5,,0.162,0.02638181191654582,-0.19920000000000002
Desbalanceado_DistintaCov,KNN-21,100+400,500,5,,0.15600000000000003,0.016248076809271934,-0.2052
Desbalanceado_DistintaCov,GB,100+400,500,5,,0.15600000000000003,0.022449944320643664,-0.2052
Desbalanceado_DistintaCov,Bayes,100+400,500,6,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,6,,0.16199999999999998,0.0396988664825584,-0.19920000000000004
Desbalanceado_DistintaCov,LDA,100+400,500,6,,0.16199999999999998,0.029257477676655562,-0.19920000000000004
Desbalanceado_DistintaCov,QDA,100+400,500,6,,0.15799999999999997,0.04261455150532502,-0.20320000000000005
Desbalanceado_DistintaCov,KNN-1,100+400,500,6,,0.236,0.013564659966250548,-0.12520000000000003
Desbalanceado_DistintaCov,KNN-5,100+400,500,6,,0.19199999999999998,0.01599999999999997,-0.16920000000000004
Desbalanceado_DistintaCov,KNN-21,100+400,500,6,,0.154,0.024166091947189133,-0.20720000000000002
Desbalanceado_DistintaCov,GB,100+400,500,6,,0.152,0.03867815921162743,-0.20920000000000002
Desbalanceado_DistintaCov,Bayes,100+400,500,7,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,7,,0.16400000000000003,0.013564659966250548,-0.1972
Desbalanceado_DistintaCov,LDA,100+400,500,7,,0.17200000000000001,0.014696938456699053,-0.1892
Desbalanceado_DistintaCov,QDA,100+400,500,7,,0.16200000000000003,0.011661903789690611,-0.1992
Desbalanceado_DistintaCov,KNN-1,100+400,500,7,,0.20600000000000002,0.02576819745345023,-0.1552
Desbalanceado_DistintaCov,KNN-5,100+400,500,7,,0.17400000000000002,0.01854723699099138,-0.1872
Desbalanceado_DistintaCov,KNN-21,100+400,500,7,,0.17000000000000004,0.012649110640673528,-0.19119999999999998
Desbalanceado_DistintaCov,GB,100+400,500,7,,0.16600000000000004,0.013564659966250548,-0.19519999999999998
Desbalanceado_DistintaCov,Bayes,100+400,500,8,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,8,,0.162,0.042614551505325025,-0.19920000000000002
Desbalanceado_DistintaCov,LDA,100+400,500,8,,0.17,0.03346640106136301,-0.1912
Desbalanceado_DistintaCov,QDA,100+400,500,8,,0.17,0.03687817782917154,-0.1912
Desbalanceado_DistintaCov,KNN-1,100+400,500,8,,0.22799999999999998,0.016000000000000014,-0.13320000000000004
Desbalanceado_DistintaCov,KNN-5,100+400,500,8,,0.174,0.018547236990991384,-0.18720000000000003
Desbalanceado_DistintaCov,KNN-21,100+400,500,8,,0.17600000000000002,0.025768197453450235,-0.1852
Desbalanceado_DistintaCov,GB,100+400,500,8,,0.16,0.02756809750418043,-0.20120000000000002
Desbalanceado_DistintaCov,Bayes,100+400,500,9,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,9,,0.178,0.035999999999999976,-0.18320000000000003
Desbalanceado_DistintaCov,LDA,100+400,500,9,,0.198,0.02399999999999997,-0.1632
Desbalanceado_DistintaCov,QDA,100+400,500,9,,0.174,0.034409301068170486,-0.18720000000000003
Desbalanceado_DistintaCov,KNN-1,100+400,500,9,,0.26,0.02280350850198278,-0.10120000000000001
Desbalanceado_DistintaCov,KNN-5,100+400,500,9,,0.21799999999999997,0.007483314773547889,-0.14320000000000005
Desbalanceado_DistintaCov,KNN-21,100+400,500,9,,0.18,0.024494897427831754,-0.18120000000000003
Desbalanceado_DistintaCov,GB,100+400,500,9,,0.178,0.03919183588453083,-0.18320000000000003
Desbalanceado_DistintaCov,Bayes,100+400,500,10,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,10,,0.14800000000000002,0.011661903789690611,-0.2132
Desbalanceado_DistintaCov,LDA,100+400,500,10,,0.16200000000000003,0.007483314773547889,-0.1992
Desbalanceado_DistintaCov,QDA,100+400,500,10,,0.15000000000000002,0.008944271909999166,-0.2112
Desbalanceado_DistintaCov,KNN-1,100+400,500,10,,0.22400000000000003,0.03929376540877701,-0.1372
Desbalanceado_DistintaCov,KNN-5,100+400,500,10,,0.18,0.012649110640673476,-0.18120000000000003
Desbalanceado_DistintaCov,KNN-21,100+400,500,10,,0.162,0.02135415650406261,-0.19920000000000002
Desbalanceado_DistintaCov,GB,100+400,500,10,,0.14600000000000002,0.014966629547095779,-0.2152
Desbalanceado_DistintaCov,Bayes,100+400,500,11,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,11,,0.158,0.024819347291981708,-0.20320000000000002
Desbalanceado_DistintaCov,LDA,100+400,500,11,,0.16000000000000003,0.017888543819998333,-0.2012
Desbalanceado_DistintaCov,QDA,100+400,500,11,,0.16,0.02366431913239846,-0.20120000000000002
Desbalanceado_DistintaCov,KNN-1,100+400,500,11,,0.244,0.03136877428271627,-0.11720000000000003
Desbalanceado_DistintaCov,KNN-5,100+400,500,11,,0.182,0.01166190378969056,-0.17920000000000003
Desbalanceado_DistintaCov,KNN-21,100+400,500,11,,0.16399999999999998,0.028705400188814623,-0.19720000000000004
Desbalanceado_DistintaCov,GB,100+400,500,11,,0.166,0.025768197453450246,-0.1952
Desbalanceado_DistintaCov,Bayes,100+400,500,12,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,12,,0.15,0.028982753492378863,-0.21120000000000003
Desbalanceado_DistintaCov,LDA,100+400,500,12,,0.158,0.02785677655436824,-0.20320000000000002
Desbalanceado_DistintaCov,QDA,100+400,500,12,,0.15,0.028982753492378863,-0.21120000000000003
Desbalanceado_DistintaCov,KNN-1,100+400,500,12,,0.25,0.024494897427831803,-0.11120000000000002
Desbalanceado_DistintaCov,KNN-5,100+400,500,12,,0.18399999999999997,0.022449944320643626,-0.17720000000000005
Desbalanceado_DistintaCov,KNN-21,100+400,500,12,,0.16,0.016733200530681485,-0.20120000000000002
Desbalanceado_DistintaCov,GB,100+400,500,12,,0.152,0.028565713714171388,-0.20920000000000002
Desbalanceado_DistintaCov,Bayes,100+400,500,13,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,13,,0.166,0.013564659966250508,-0.1952
Desbalanceado_DistintaCov,LDA,100+400,500,13,,0.18200000000000002,0.01939071942966529,-0.1792
Desbalanceado_DistintaCov,QDA,100+400,500,13,,0.168,0.014696938456699048,-0.1932
Desbalanceado_DistintaCov,KNN-1,100+400,500,13,,0.274,0.023323807579381222,-0.0872
Desbalanceado_DistintaCov,KNN-5,100+400,500,13,,0.20199999999999996,0.019390719429665308,-0.15920000000000006
Desbalanceado_DistintaCov,KNN-21,100+400,500,13,,0.182,0.021354156504062593,-0.17920000000000003
Desbalanceado_DistintaCov,GB,100+400,500,13,,0.17400000000000002,0.023323807579381177,-0.1872
Desbalanceado_DistintaCov,Bayes,100+400,500,14,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,14,,0.166,0.020591260281973982,-0.1952
Desbalanceado_DistintaCov,LDA,100+400,500,14,,0.176,0.02727636339397169,-0.18520000000000003
Desbalanceado_DistintaCov,QDA,100+400,500,14,,0.164,0.019595917942265402,-0.19720000000000001
Desbalanceado_DistintaCov,KNN-1,100+400,500,14,,0.258,0.02315167380558047,-0.10320000000000001
Desbalanceado_DistintaCov,KNN-5,100+400,500,14,,0.192,0.024819347291981684,-0.16920000000000002
Desbalanceado_DistintaCov,KNN-21,100+400,500,14,,0.18,0.025298221281347004,-0.18120000000000003
Desbalanceado_DistintaCov,GB,100+400,500,14,,0.166,0.026532998322843185,-0.1952
Desbalanceado_DistintaCov,Bayes,100+400,500,15,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,15,,0.17600000000000002,0.013564659966250508,-0.1852
Desbalanceado_DistintaCov,LDA,100+400,500,15,,0.186,0.018547236990991374,-0.17520000000000002
Desbalanceado_DistintaCov,QDA,100+400,500,15,,0.182,0.017204650534085222,-0.17920000000000003
Desbalanceado_DistintaCov,KNN-1,100+400,500,15,,0.29800000000000004,0.035440090293338694,-0.06319999999999998
Desbalanceado_DistintaCov,KNN-5,100+400,500,15,,0.21000000000000002,0.02683281572999745,-0.1512
Desbalanceado_DistintaCov,KNN-21,100+400,500,15,,0.184,0.02497999199359356,-0.17720000000000002
Desbalanceado_DistintaCov,GB,100+400,500,15,,0.17400000000000002,0.02653299832284318,-0.1872
Desbalanceado_DistintaCov,Bayes,100+400,500,16,0.3612,0.3612,0.0,0.0
Desbalanceado_DistintaCov,GNB,100+400,500,16,,0.176,0.021540659228537984,-0.18520000000000003
Desbalanceado_DistintaCov,LDA,100+400,500,16,,0.176,0.014966629547095737,-0.18520000000000003
Desbalanceado_DistintaCov,QDA,100+400,500,16,,0.168,0.026381811916545827,-0.1932
Desbalanceado_DistintaCov,KNN-1,100+400,500,16,,0.244,0.028705400188814675,-0.11720000000000003
Desbalanceado_DistintaCov,KNN-5,100+400,500,16,,0.198,0.024819347291981694,-0.1632
Desbalanceado_DistintaCov,KNN-21,100+400,500,16,,0.18,0.019999999999999976,-0.18120000000000003
Desbalanceado_DistintaCov,GB,100+400,500,16,,0.168,0.026381811916545827,-0.1932
Desbalanceado_DistintaCov,Bayes,100+400,500,17,0.3612,0.3612,0.0,0.0
